Client Name,Equipment Type,ISI Number,Serial Number,DOM,SWL,Client Ref,Location,Report ID,A Defect,B Defect,C Defect,D Defect,Report Date,Next Inspection Date
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01100,N/A,N/A,340 KG,S/No: C15 (M12) 0909,900,14908,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01067,N/A,N/A,230 KG,S/No: C15 (M10) 0827,800,14909,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01205,N/A,N/A,2000 KG,S/No: 1132,1100,14910,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01168,N/A,N/A,2000 KG,S/No: 002522565,1100,14911,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01273,N/A,N/A,700 KG,S/No: C15 (M16) 1315,1300,14912,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01179,N/A,N/A,1800 KG,S/No: 1119 M6 (M24),1100,14913,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01299,N/A,N/A,1000 KG,S/No: 083616,1400,14914,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01351,N/A,N/A,340 KG,S/No: C15 (M12) 1509,1500,14915,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01231,N/A,N/A,700 KG,S/No: C15 (M16) 1213,1200,14916,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01177,N/A,N/A,1000 KG,S/No: 003180625,1100,14917,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01373,N/A,N/A,2000 KG,S/No: 1535,1500,14918,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01390,N/A,N/A,1800 KG,C15 (M24) 1622,1600,14919,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01495,N/A,N/A,7000 KG,S/No: 1819,1800,14920,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01202,N/A,N/A,7000 KG,S/No : 1122,1100,14921,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01432,N/A,N/A,2500 KG,C15 (M24) 1736,1700,14922,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01128,N/A,N/A,2000 KG,S/No: 003322192,1000,14923,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01403,N/A,N/A,230 KG,S/No: C15 (M10) 1606,1600,14924,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01446,N/A,N/A,230 KG,S/No: C15 (M10) 1706,1700,14925,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01209,N/A,N/A,1500 KG,S/No: 1135,1100,14926,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01339,N/A,N/A,2000 KG,S/No: 003254977,1500,14927,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01140,N/A,N/A,700 KG,S/No: C15 (M16) 1008,1000,14928,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01097,N/A,N/A,700 KG,S/No: C15 (M16) 0915,900,14929,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01208,N/A,N/A,1500 KG,S/No: 1134,1100,14930,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01236,N/A,N/A,230 KG,S/No: C15 (M10) 1207,1200,14931,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01130,N/A,N/A,1000 KG,S/No: 003302722,1000,14932,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01397,N/A,N/A,140 KG,S/No: C15 (M8) 1603,1600,14933,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01455,N/A,N/A,2000 KG,S/No: 1732,1700,14934,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01346,N/A,N/A,1000 KG,S/No: 003255927,1500,14935,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01234,N/A,N/A,340 KG,S/No: C15 (M12) 1211,1200,14936,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01083,N/A,N/A,2000 KG,S/No: 0808,800,14937,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01085,N/A,N/A,2000 KG,S/No: 003254980,900,14938,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01434,N/A,N/A,700 KG,S/No: C15 (M16) 1715,1700,14939,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01027,N/A,N/A,140 KG,S/No: C15 (M8) 0729,700,14940,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01327,N/A,N/A,7000 KG,S/No 1434,1400,14941,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01021,N/A,N/A,700 KG,S/No: C15 (M16) 0723,700,14942,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01093,N/A,N/A,1000 KG,S/No: 816364,900,14943,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01011,N/A,N/A,1800 KG,C15 (M24) 0713,700,14944,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01251,N/A,N/A,30 cwt / 1524kgs,S/No: 1234,1200,14945,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01069,N/A,N/A,140 KG,S/No: C15 (M8) 0829,800,14946,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01378,N/A,N/A,2000 KG,S/No: 002460848,1600,14947,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01228,N/A,N/A,230 KG,S/No: C15 (M10) 1208,1200,14948,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01149,N/A,N/A,340 KG,S/No: C15 (M12) 1017,1000,14949,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01101,N/A,N/A,230 KG,S/No: C15 (M10) 0907,900,14950,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01309,N/A,N/A,340 KG,S/No: C15 (M12) 1409,1400,14951,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01068,N/A,N/A,230 KG,S/No: C15 (M10) 0828,800,14952,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01497,N/A,N/A,7000 KG,S/No: 1821,1800,14953,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01467,N/A,N/A,1000 KG,S/No: 087722,1800,14954,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01304,N/A,N/A,1000 KG,S/No: 3255945,1400,14955,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01206,N/A,N/A,2000 KG,S/No: 1133,1100,14956,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01215,N/A,N/A,1000 KG,S/No: 087719,1200,14957,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01458,N/A,N/A,7000 KG,S/No: 1719,1700,14958,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01191,N/A,N/A,340 KG,S/No: C15 (M12) 1127,1100,14959,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01055,N/A,N/A,700 KG,S/No: C15 (M16) 0815,800,14960,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01395,N/A,N/A,230 KG,S/No: C15 (M10) 1607,1600,14961,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01238,N/A,N/A,140 KG,S/No: C15 (M8) 1203,1200,14962,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01303,N/A,N/A,1000 KG,S/No: 002722432,1400,14963,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01540,N/A,N/A,2000 KG,S/No: 1928,1900,14964,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01477,N/A,N/A,340 KG,S/No: C15 (M12) 1805,1800,14965,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01292,N/A,N/A,2000 KG,S/No VBC20-1329,1300,14966,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01357,N/A,N/A,700 KG,S/No: C15 (M16) 1514,1500,14967,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01336,N/A,N/A,2000 KG,S/No: 002460860,1500,14968,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01523,N/A,N/A,140 KG,S/No: C15 (M8) 1901,1900,14969,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01420,N/A,N/A,2000 KG,S/No: 002460855,1700,14970,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01028,N/A,N/A,140 KG,S/No: C15 (M8) 0730,700,14971,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01201,N/A,N/A,7000 KG,S/No : 1121,1100,14972,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01196,N/A,N/A,140 KG,S/No: C15 (M8) 1101,1100,14973,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01542,N/A,N/A,2000 KG,S/No: 1930,1900,14974,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01119,N/A,N/A,7000 KG,S/No: VBF20 0920,900,14975,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01518,N/A,N/A,700 KG,S/No: C15 (M16) 1913,1900,14976,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01042,N/A,N/A,2000 KG,S/No: 003322202,800,14977,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01190,N/A,N/A,700 KG,S/No: C15 (M16) 1115,1100,14978,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01261,N/A,N/A,1000 KG,S/No: 003302715,1300,14979,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01507,N/A,N/A,2000 KG,S/No: 002267576,1900,14980,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01359,N/A,N/A,340 KG,S/No: C15 (M12) 1510,1500,14981,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01015,N/A,N/A,340 KG,S/No: C15 (M12) 0717,700,14982,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01143,N/A,N/A,230 KG,S/No: C15 (M10) 1011,1000,14983,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01329,N/A,N/A,7000 KG,S/No 1436,1400,14984,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01063,N/A,N/A,700 KG,S/No: C15 (M16) 0823,800,14985,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01462,N/A,N/A,2000 KG,S/No: 003246376,1800,14986,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01313,N/A,N/A,140 KG,S/No: C15 (M8) 1401,1400,14987,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01419,N/A,N/A,30cwt / 1500,S/No: 1634,1600,14988,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01192,N/A,N/A,340 KG,S/No: C15 (M12) 1125,1100,14989,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01135,N/A,N/A,1000 KG,S/No: 003297573,1000,14990,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01348,N/A,N/A,1800 KG,S/No: C15 (M24) 1540,1500,14991,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01442,N/A,N/A,700 KG,S/No: C15 (M16) 1714,1700,14992,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01418,N/A,N/A,30cwt / 1500,S/No: 1633,1600,14993,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01341,N/A,N/A,1000 KG,S/No: 087725,1500,14994,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01285,N/A,N/A,7000 KG,S/No VBC20-1323,1300,14995,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01142,N/A,N/A,340 KG,S/No: C15 (M12) 1010,1000,14996,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01297,N/A,N/A,2000 KG,S/No: 003254983,1400,14997,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01484,N/A,N/A,700 KG,S/No: C15 (M16) 1812,1800,14998,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01103,N/A,N/A,140 KG,S/No: C15 (M8) 0901,900,14999,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01045,N/A,N/A,2000 KG,S/No: 003322201,800,15000,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01371,N/A,N/A,7000 KG,S/No. : 1520,1500,15001,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01059,N/A,N/A,230 KG,S/No: C15 (M10) 0819,800,15002,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01204,N/A,N/A,2000 KG,S/No: 1131,1100,15003,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01041,N/A,N/A,2000 KG,S/No: VBU15 1708,700,15004,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01509,N/A,N/A,1000 KG,S/No: 002895625,1900,15005,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01278,N/A,N/A,230 KG,S/No: C15 (M10) 1320,1300,15006,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01435,N/A,N/A,340 KG,S/No: C15 (M12) 1721,1700,15007,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01195,N/A,N/A,140 KG,S/No: C15 (M8) 1103,1100,15008,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01084,N/A,N/A,2000 KG,S/No: 002995023,900,15009,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01539,N/A,N/A,7000 KG,S/No: 1920,1900,15010,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01488,N/A,N/A,230 KG,S/No: C15 (M10) 1816,1800,15011,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01095,N/A,N/A,2500 KG,C15 (M24) 0922,900,15012,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01296,N/A,N/A,2000 KG,S/No: 003246387,1400,15013,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01290,N/A,N/A,2000 KG,S/No VBC20-1328,1300,15014,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01105,N/A,N/A,700 KG,S/No: C15 (M16) 0912,900,15015,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01520,N/A,N/A,340 KG,S/No: C15 (M12) 1911,1900,15016,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/D Shackle,GEA01036,N/A,N/A,2000 KG,S/No: VBU15 1704,700,15017,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01171,N/A,N/A,2000 KG,S/No: 002522562,1100,15018,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyenut,GEA01321,N/A,N/A,140 KG,S/No: C15 (M8) 1404,1400,15019,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Eyebolt,GEA01475,N/A,N/A,800 KG,S/No: C15 (M16) 1803,1800,15020,None,None,None,None,02/12/2023,02/06/2024
GEA Mechanical Equipment UK Limited,Lifting Accessories/Endless Round Sling,GEA01429,N/A,N/A,1000 KG,S/No: 3180628,1700,15021,None,None,None,None,02/12/2023,02/06/2024
